feature_set,model,curve,x,y,threshold
conventional_reduced,stacked_l2_logistic,roc,0.04811946902654867,0.2645888594164456,0.8428054055018741
conventional_reduced,stacked_l2_logistic,roc,0.048672566371681415,0.2645888594164456,0.842780922284161
conventional_reduced,stacked_l2_logistic,roc,0.048672566371681415,0.2672413793103448,0.8405211256555742
conventional_reduced,stacked_l2_logistic,roc,0.048672566371681415,0.26856763925729443,0.8404410078025343
conventional_reduced,stacked_l2_logistic,roc,0.048672566371681415,0.2692307692307692,0.8403628456794564
conventional_reduced,stacked_l2_logistic,roc,0.04922566371681416,0.2692307692307692,0.8403421298447782
conventional_reduced,stacked_l2_logistic,roc,0.04922566371681416,0.27122015915119363,0.8384986650607916
conventional_reduced,stacked_l2_logistic,roc,0.05088495575221239,0.27122015915119363,0.8365494587020686
conventional_reduced,stacked_l2_logistic,roc,0.05088495575221239,0.27254641909814326,0.8359648872694313
conventional_reduced,stacked_l2_logistic,roc,0.05088495575221239,0.2738726790450928,0.835929464123264
conventional_reduced,stacked_l2_logistic,roc,0.051991150442477874,0.2738726790450928,0.8356246550221889
conventional_reduced,stacked_l2_logistic,roc,0.051991150442477874,0.276525198938992,0.8337453515228852
conventional_reduced,stacked_l2_logistic,roc,0.05254424778761062,0.276525198938992,0.8335013908543516
conventional_reduced,stacked_l2_logistic,roc,0.05254424778761062,0.27718832891246686,0.8328483962685501
conventional_reduced,stacked_l2_logistic,roc,0.053650442477876106,0.27718832891246686,0.8321949905188298
conventional_reduced,stacked_l2_logistic,roc,0.053650442477876106,0.27785145888594165,0.8318172671233042
conventional_reduced,stacked_l2_logistic,roc,0.054756637168141595,0.27785145888594165,0.8306531882502147
conventional_reduced,stacked_l2_logistic,roc,0.054756637168141595,0.28116710875331563,0.8282768594505948
conventional_reduced,stacked_l2_logistic,roc,0.05530973451327434,0.28116710875331563,0.8278679965121488
conventional_reduced,stacked_l2_logistic,roc,0.05530973451327434,0.28514588859416445,0.8250184740186266
conventional_reduced,stacked_l2_logistic,roc,0.05530973451327434,0.2864721485411141,0.8249351617799594
conventional_reduced,stacked_l2_logistic,roc,0.05530973451327434,0.28779840848806365,0.823804776800872
conventional_reduced,stacked_l2_logistic,roc,0.05530973451327434,0.2891246684350133,0.8236195413194983
conventional_reduced,stacked_l2_logistic,roc,0.05530973451327434,0.29045092838196285,0.8229544200613854
conventional_reduced,stacked_l2_logistic,roc,0.055862831858407076,0.29045092838196285,0.822816712496023
conventional_reduced,stacked_l2_logistic,roc,0.055862831858407076,0.29244031830238726,0.8219277434506334
conventional_reduced,stacked_l2_logistic,roc,0.05641592920353982,0.29244031830238726,0.8217920633099434
conventional_reduced,stacked_l2_logistic,roc,0.05641592920353982,0.2937665782493369,0.8211704642862686
conventional_reduced,stacked_l2_logistic,roc,0.056969026548672565,0.2937665782493369,0.8210112011038468
conventional_reduced,stacked_l2_logistic,roc,0.056969026548672565,0.29509283819628646,0.8201705234472463
conventional_reduced,stacked_l2_logistic,roc,0.05752212389380531,0.29509283819628646,0.8193038424977259
conventional_reduced,stacked_l2_logistic,roc,0.05752212389380531,0.2964190981432361,0.8189026048136541
conventional_reduced,stacked_l2_logistic,roc,0.05752212389380531,0.29774535809018565,0.8188773977706847
conventional_reduced,stacked_l2_logistic,roc,0.05752212389380531,0.3017241379310345,0.8166802579828945
conventional_reduced,stacked_l2_logistic,roc,0.0586283185840708,0.3017241379310345,0.8165278857968556
conventional_reduced,stacked_l2_logistic,roc,0.0586283185840708,0.3030503978779841,0.8152785063139764
conventional_reduced,stacked_l2_logistic,roc,0.0586283185840708,0.30437665782493367,0.815180729482398
conventional_reduced,stacked_l2_logistic,roc,0.05918141592920354,0.30437665782493367,0.8149451138914757
conventional_reduced,stacked_l2_logistic,roc,0.05918141592920354,0.3057029177718833,0.8138909823009306
